Easting,Northing,Depth
350460.9,4390641,32.9
349256.9,4390641,4.6
348523.9,4390642,46.7
348393.4,4390642,16.2
348053.5,4390642,35.3
348911.7,4390642,37.2
349042.9,4390642,62.2
347687.1,4390642,13.6
348857.9,4390642,21.4
349106.6,4390642,62.2
348486.8,4390642,46
349193.4,4390642,31.4
349910,4390643,3.9
348591.5,4390643,49.8
348692.5,4390643,50.5
348648.1,4390643,51
349151.9,4390643,57.6
350365.4,4390643,7.5
347696.1,4390643,8.2
349040.3,4390643,62.2
348453.5,4390644,45.1
348669,4390644,51.3
348529.5,4390644,47.1
350462.3,4390644,32.8
348947.1,4390644,50.4
348849.4,4390644,18.8
349036.3,4390644,61.8
347689.9,4390645,14.3
348546.4,4390645,47.7
349030.9,4390645,61.9
349975.8,4390645,6.3
347999.1,4390645,8.5
348487.6,4390645,45.6
350555.4,4390645,6
348149.9,4390645,38
347676,4390645,8.3
349907.9,4390645,3.5
347686.3,4390645,10.2
349027.6,4390646,61.7
350537,4390646,13.7
349027.6,4390646,61.7
349194,4390646,27.5
350554.2,4390646,6.4
350544.4,4390646,10.6
348453.8,4390646,44.5
348535.5,4390646,47.3
348533.5,4390646,47.2
349002.3,4390646,61.3
350541.6,4390646,11.4
347698.9,4390646,7.9
350560,4390646,5.5
348001.3,4390646,9.3
348911.1,4390646,38.9
350365.7,4390646,6.2
349105.7,4390646,61.8
348670.5,4390646,51.5
350539.9,4390646,12.6
350560.5,4390647,6
350549.9,4390647,7.2
350552.4,4390647,6.9
348545.9,4390647,47.7
349024.7,4390647,61.2
348150.4,4390647,37.8
348692.3,4390647,50.9
348648.1,4390647,51.2
350548.6,4390647,8.1
348054.6,4390647,34
347675.6,4390648,8.1
348540.1,4390648,47.2
350532.8,4390648,16
350464.1,4390648,32.2
349020.1,4390648,61.4
348946.7,4390648,51.7
348673.3,4390649,51.4
349026.3,4390649,61.8
350529.9,4390649,18
348008.3,4390649,10.2
350365.1,4390649,4.8
347689.3,4390649,14.1
349904.6,4390649,3.1
348454.3,4390649,40.1
348542.4,4390649,47.4
349977.4,4390649,4.8
347700.8,4390649,7.8
348692.3,4390649,51.6
348850,4390649,20.3
348007.2,4390649,10.1
349152.8,4390649,55.1
348098.3,4390649,36.7
348545.2,4390650,47.6
350402,4390650,34.2
348393.7,4390650,9.5
347701.7,4390650,7.5
348592.4,4390650,49.9
350527.8,4390650,20.2
348545.4,4390650,47.5
349002,4390650,61.1
350364.6,4390650,3.7
348489.1,4390650,44.8
350561.2,4390651,6.2
347689.1,4390651,14
349008.4,4390651,61
348850.2,4390651,22.4
349903.4,4390651,2.6
349004.6,4390651,61.3
350524.6,4390651,21.5
349002.1,4390652,61.6
348548.6,4390652,47.7
348946.3,4390652,53.3
348692.4,4390652,51.6
349195.5,4390652,24.4
350520.3,4390652,22.9
349978.4,4390652,4.3
349103.6,4390652,61.7
347674.9,4390652,8
348152.4,4390653,35.1
350363.4,4390653,2.9
349195.7,4390653,21.1
348676.8,4390653,51.9
348056.3,4390653,31.3
348648.1,4390653,51.5
348592.9,4390653,50.2
347685.4,4390653,9.8
349153.7,4390653,52.7
348014.3,4390653,11.2
348490.3,4390653,41.3
347688.4,4390654,11.7
348394.9,4390654,7.7
348553.4,4390654,47.7
348544.7,4390654,47.6
348015.4,4390654,12
348678.4,4390654,51.6
347702.6,4390654,7.3
348991.5,4390654,61.6
349025.7,4390654,61.7
350561.4,4390655,8.5
348987.8,4390655,61.3
350362.4,4390655,2.5
347702.3,4390655,7.1
348490.9,4390655,35.7
350405.3,4390655,34
348555.9,4390655,48
350511.6,4390656,26.2
348909.3,4390656,39.9
348096.5,4390656,35.9
348984,4390656,61.1
348396.9,4390656,6
348692.7,4390656,52.1
348648,4390656,52.2
348850.8,4390656,23.4
348153.3,4390656,33.9
349001.7,4390656,61.2
350362.2,4390656,2.3
349978,4390656,4
348057.6,4390657,30
348399.4,4390657,5.3
350506.7,4390657,26.9
349902.6,4390657,2.5
347684.1,4390657,9
348558.1,4390657,48.2
348455.3,4390657,26
348017.3,4390657,12.4
349154.6,4390657,50.1
350468.2,4390657,32.2
349026.2,4390658,61.8
348682.1,4390658,51.5
348975.9,4390658,60.5
347687.7,4390658,10.7
348544.5,4390658,47.7
348402.2,4390658,5.6
350504.3,4390658,27.6
348492.4,4390658,31.1
347700.8,4390658,7.3
350363.5,4390658,2.9
349977.3,4390658,4
348561.2,4390658,49.1
348971.3,4390659,60
348404.5,4390659,6.2
348455.5,4390659,19.9
347673.6,4390659,7.7
348851.3,4390659,24.7
348153.4,4390659,30.1
350364.9,4390659,3.8
347699.8,4390659,7.8
348693.2,4390659,51.8
348058.2,4390659,24.6
350469.5,4390660,32.2
348407.1,4390660,6.8
348095.7,4390660,34.6
350407.9,4390660,33.5
350500.6,4390660,28.2
348684.3,4390660,51.8
348564.3,4390660,48.8
348648,4390660,52.9
349903.8,4390660,2.8
348018.6,4390660,12.6
348967.5,4390660,60.2
349197.9,4390660,18.2
347673.3,4390660,7.6
350570.5,4390661,7
349155.2,4390661,45.6
349974.6,4390661,4.8
347666.5,4390661,7.1
348593.9,4390661,49.5
350565.1,4390661,9.4
347697.4,4390661,8.8
347674.3,4390661,7.6
350470.4,4390661,31.7
350567.7,4390661,8.2
347680.6,4390661,8.3
347694.6,4390661,11.3
348961.5,4390661,58.9
347685.4,4390661,9.1
347677.4,4390661,7.7
350560.9,4390661,10.4
347690.7,4390661,14
347669.6,4390661,7.4
350368,4390661,6
347688.5,4390661,10.7
349970.9,4390662,6.8
347686.5,4390662,10.4
347681.8,4390662,8.4
347662.5,4390662,6.7
348414.1,4390662,8.2
350494.6,4390662,29.4
347663.5,4390662,6.9
350370.3,4390662,7.9
348956.6,4390662,58.3
349905.8,4390662,3.3
350409.4,4390662,33.6
348455.1,4390662,15.5
348950.4,4390663,56.1
348544.5,4390663,48
350572.1,4390663,5.9
349100.3,4390663,60.9
349027.9,4390663,61.6
348568.6,4390663,48.8
348152.1,4390663,26.2
348906.8,4390663,41.3
348594.3,4390663,50.1
347660.9,4390663,6.4
348946.1,4390663,54.6
350491.3,4390663,29.8
348417.7,4390663,8.5
348495.3,4390663,26.2
350557.7,4390663,12.8
349967.2,4390663,6.5
349964.3,4390663,8.2
348852.1,4390664,26.1
348431.6,4390664,5.8
350373.4,4390664,10
349001.4,4390664,61.2
348945.5,4390664,55.2
349908.5,4390664,4.2
349962.8,4390664,8.7
348943.1,4390664,53.4
350485.6,4390664,30.8
348421.3,4390664,7.7
350560.8,4390664,11.6
348571.7,4390664,48.6
347672.7,4390664,7.4
350488,4390664,30.3
348648,4390664,53.5
349956.8,4390664,8.5
350573,4390664,5.5
348693.8,4390664,52.9
349917.2,4390665,5.3
349951.8,4390665,8.3
349911.4,4390665,5.3
350553.4,4390665,15.3
348497.2,4390665,24.8
348427.2,4390665,6.8
348435.3,4390665,4.5
349928,4390665,6.5
348689,4390665,51.8
349922.9,4390665,5.9
350481.4,4390665,31.2
348148.9,4390665,22.1
347680.4,4390665,8.1
348437.3,4390665,3.8
348852.2,4390665,27.3
349914.8,4390665,5.5
348019.9,4390665,12.4
349200,4390665,15.5
347660.3,4390665,6.4
348937.4,4390666,52.4
350479.6,4390666,31.3
349921.6,4390666,5.4
349931.9,4390666,6.8
348453.3,4390666,11.3
350376.3,4390666,12.8
349937.7,4390666,7.2
349949.8,4390666,8.2
349155.8,4390666,41.4
348694.1,4390666,52.4
350548.9,4390666,17.8
348933.6,4390666,51.4
348441,4390666,4.3
349935.3,4390666,7
348594.8,4390667,50
348931,4390667,50.3
350411.9,4390667,32.7
348445.7,4390667,5.9
350573.3,4390667,5.8
348057.3,4390667,21.4
348576.8,4390667,49
348146.3,4390667,20.2
350474.9,4390667,31.7
347685.5,4390667,10.1
348449.4,4390667,6.7
347660.8,4390667,6.3
348648.1,4390667,53.5
348451.1,4390667,8.5
349942.1,4390667,7.6
348926.3,4390667,49.6
350561.9,4390668,12.6
348905.2,4390668,41.8
348142.9,4390668,16.3
350379.7,4390668,15.1
348922.4,4390668,48.7
349001.3,4390668,61
349099.3,4390668,60.6
350544.7,4390668,20
348499.6,4390668,21.4
350472.6,4390668,31.7
348920.3,4390669,47.4
348545,4390669,46.1
348693.1,4390669,52.4
350382.7,4390669,17.5
348055.3,4390669,17
349201.5,4390669,13.4
350474.2,4390669,31.5
350572.7,4390669,6.9
350540.5,4390669,21.6
347661.8,4390669,6.4
350469.3,4390669,32
349030.9,4390670,61.3
348094.5,4390670,21.3
348595.3,4390670,49.7
350536.2,4390670,22.7
348648.2,4390670,54
350571,4390670,8.4
348580.8,4390670,48.7
350466.6,4390670,32.1
347680.3,4390670,7.7
350533.2,4390671,23.6
350529.2,4390671,24.4
347685.2,4390671,9.4
350565.9,4390671,12
348694.7,4390671,53
348136.1,4390671,15.7
350567.9,4390671,11
350564,4390671,12.4
348052.5,4390671,14.4
350569.9,4390671,10
350463.4,4390671,32.6
348911,4390671,46.7
348946.3,4390671,57.3
350460.1,4390671,32.3
348908.2,4390672,44.4
348132.6,4390672,15.4
347671.4,4390672,7.1
350387.8,4390672,23.3
348545.5,4390672,42.9
347679.4,4390672,7.4
350414.6,4390672,32.4
348695.7,4390672,52.2
348584.6,4390672,48.7
347663.2,4390672,6.5
350522.8,4390672,25.3
348503.9,4390673,14.9
350455.7,4390673,32.5
349097.9,4390673,61.1
348129.3,4390673,15.1
349202.7,4390673,11.5
348023.6,4390673,9.1
350476.2,4390673,31.5
350515.9,4390673,27
348903.6,4390673,42.8
347663.6,4390674,6.4
350452.4,4390674,32.8
348648.2,4390674,52.8
350449.1,4390674,32.9
348046.1,4390674,11.1
348595.9,4390674,50
348903.3,4390674,43.3
350392.4,4390674,25.9
349156.3,4390674,32.9
347684.8,4390674,8.9
348900.9,4390675,42.5
349001.3,4390675,61
350507.1,4390675,29
350446.7,4390675,32.8
350509.5,4390675,27.8
347678.3,4390675,7.1
347670.8,4390675,7
348096.6,4390675,16.7
348121.4,4390675,15.1
350395.3,4390675,27.9
348698.3,4390675,52.5
348026.2,4390675,8.9
348695.3,4390675,52.9
348853.8,4390675,29.1
348897.6,4390675,40.7
350477.1,4390675,31.4
348592.6,4390676,49.3
349203.6,4390676,10.2
349033.8,4390676,61.3
348042.9,4390676,10
348116.7,4390676,15.2
350417.1,4390676,32.3
350440.5,4390676,32.7
348506.7,4390676,11.7
350398.4,4390676,30.2
348113,4390676,15.4
348902.8,4390676,44.1
350443.5,4390676,32.8
349001.4,4390677,60.9
350435.5,4390677,32.6
348109.3,4390677,15.2
350432.8,4390677,32.6
348106.2,4390677,15.1
350404.7,4390677,31.6
348699.7,4390677,52.8
348030.5,4390677,9.3
347684.3,4390677,8.6
348037.6,4390677,9.3
350401.6,4390677,31
348946.4,4390677,58.8
348893.5,4390677,39.8
348098.8,4390677,12.9
348032.7,4390677,9.3
348419.7,4390678,2.2
348888.4,4390678,38.6
350497.9,4390678,29.2
348595.8,4390678,49.4
350422.8,4390678,32.4
347664.9,4390678,6.3
348546.6,4390678,35.9
348104.7,4390678,14.4
348596.4,4390678,49.5
348101.8,4390678,13.3
350412.9,4390678,32.4
350407.9,4390678,31.9
350426.6,4390678,33
348885.7,4390678,37.5
348854.3,4390678,31.4
350416.2,4390678,32.5
350381.9,4390678,12.2
350479.1,4390678,31
350429.8,4390678,32.5
350369.9,4390678,8.2
350376.3,4390678,10.6
350374.3,4390678,9.2
350366.4,4390678,7.8
350421,4390679,32.6
348946.5,4390679,58.9
350386.4,4390679,15.2
350388,4390679,19.7
350363,4390679,7.3
348417.7,4390679,2.2
348696.1,4390679,52.6
348508.8,4390679,9.3
348702,4390680,52.8
350490.5,4390680,30.2
350359.9,4390680,6.6
347666.4,4390680,6.4
348648.1,4390680,51.9
348598.9,4390680,49.5
350396.6,4390680,28
349096.2,4390680,60.3
350391.8,4390680,24.2
350480.3,4390681,30.7
348426.3,4390681,2.6
350486.1,4390681,30.5
350402.8,4390681,30.7
348876.8,4390681,35.8
350400.3,4390681,30
348901.7,4390681,45
348547.3,4390681,32.8
347683.4,4390681,8.1
350419.6,4390681,32.1
347670,4390681,6.8
348412.4,4390681,3.3
348873,4390682,35
350357.1,4390682,5.9
348869.9,4390682,34.4
348854.5,4390682,33.2
347667.9,4390682,6.4
348603.4,4390682,50
350411.1,4390682,31.4
349203.3,4390682,7.5
348427.4,4390682,3.2
348410,4390682,3.9
349001.9,4390682,60.8
350408.4,4390682,31.7
348510.6,4390682,9.8
350415.1,4390682,32
347669.8,4390682,6.6
348696.7,4390682,53
348946.5,4390683,58.8
350421.2,4390683,32
348705,4390683,52.6
348596.9,4390683,49.8
350477.2,4390683,31
350479.3,4390683,30.9
347675.6,4390683,6.6
350425.6,4390683,31.8
350428.6,4390683,32.1
348648,4390683,51.8
349155.7,4390684,24.6
349037.5,4390684,60.6
347670.6,4390684,6.5
350472.8,4390684,31.5
348431.3,4390684,3.5
348862.3,4390684,33.7
350434,4390684,32.4
348696.9,4390684,53.4
348864.3,4390684,33.9
350437.9,4390684,31.9
350354.6,4390684,5.8
350470.3,4390684,31.4
348606.3,4390684,50.3
348857.3,4390685,32.8
349199.8,4390685,6.3
350463.8,4390685,31.7
350448.4,4390685,32
350444.9,4390685,31.9
348548,4390685,33.1
348597.1,4390685,49.4
348609.6,4390685,49.9
347671.8,4390685,6.5
349200.5,4390685,6.4
348406.4,4390685,4.5
348433,4390685,3.4
350454.2,4390685,31.9
348900.5,4390686,46.5
348946.6,4390686,59.7
348512.6,4390686,11.5
348404.3,4390686,4.8
350352.3,4390686,5.8
348647.9,4390686,51.6
349155.6,4390686,20.8
348850.5,4390686,31.7
347669.1,4390686,6.5
347682.3,4390686,8
348437.1,4390686,3.2
349095.3,4390686,60.5
347675.9,4390687,7
348708.1,4390687,53.2
348612.8,4390687,49.8
349038.8,4390687,61.3
350422.8,4390687,31.2
350483.5,4390687,30.6
348841.6,4390687,31
348512.7,4390687,13.1
347675.4,4390687,6.8
347674.4,4390687,6.4
349002.6,4390687,61.1
348838.1,4390688,29.8
348401.2,4390688,4.7
347681.9,4390688,7.8
349190.8,4390688,6.9
348441.6,4390688,3.6
348399.7,4390689,4.2
348510.6,4390689,13.2
348511.6,4390689,13.5
349186.6,4390689,7.3
350350.1,4390689,5.8
348548.8,4390689,36.7
348697.5,4390689,53.7
349184.5,4390689,6.7
347679.5,4390689,7.4
348830.5,4390689,27.3
348597.3,4390689,49.4
348710.8,4390690,52.8
348444.3,4390690,4
348618,4390690,49.9
348827,4390690,25.8
348899.7,4390690,47.9
349039.7,4390690,61.2
348507.6,4390690,12.3
347681.1,4390691,7.4
348503.5,4390691,10.9
348855.2,4390691,34
350348.2,4390691,5.8
349003.2,4390691,60.9
347683.3,4390691,8.8
348946.7,4390691,60.2
347672.9,4390691,6.3
348697.7,4390691,54.1
349179.9,4390691,5.8
348500.2,4390691,9
348549.6,4390692,41.1
348448.3,4390692,4.5
348798.4,4390692,10.7
348497.4,4390692,8.4
348799.4,4390692,11.8
348647.9,4390692,52.2
348397.7,4390692,4.5
349094.5,4390692,60.3
347684.5,4390692,10.6
348795.1,4390692,9.3
348621,4390692,49.9
348899.1,4390693,49.4
349176.5,4390693,5.3
349156.5,4390693,17.2
350345.4,4390694,6
348597.4,4390694,49.6
348623.9,4390694,50.3
348800,4390694,12.6
348450,4390695,5.7
349172.9,4390695,5.2
347671.4,4390695,6.1
348792.9,4390695,9.5
350426.8,4390695,30.7
348714.9,4390695,52.6
347687.1,4390695,12
348854.9,4390695,34.9
349158.1,4390695,13.4
347680,4390695,7
349040.8,4390695,62.9
348495,4390695,9.2
348396.7,4390695,5.6
350344.1,4390696,6.6
348799.8,4390696,13.5
348550.4,4390696,44.4
348946.9,4390696,59.8
350488.3,4390696,30.1
349094.2,4390696,60.8
348626.8,4390696,49.9
349003.9,4390697,60.7
348396.7,4390697,6.8
348451.1,4390697,7.2
348854.7,4390697,35.3
348698,4390697,55.2
349169.6,4390697,5.8
349168.3,4390697,7.4
350342.6,4390698,6.9
348790.6,4390698,10.2
350489.7,4390698,29.8
347667.2,4390698,5.9
349041.3,4390698,64.4
348717.5,4390698,53.1
348629.8,4390698,49.9
348898.2,4390698,51
347670,4390699,5.9
348799.5,4390699,15
347678.7,4390699,6.9
348647.9,4390699,51.6
348551.1,4390700,46
349093.8,4390700,60.5
348718.5,4390700,53.1
348493.3,4390700,15.2
348698.2,4390700,55
348787.9,4390700,10.1
348632.7,4390700,50.5
348597.2,4390700,49.6
348946.9,4390701,60.5
348854.2,4390701,36.9
349004,4390701,60.5
350341.2,4390701,6
347666.8,4390701,5.5
348397.3,4390701,8.5
347692.2,4390701,13
348786.4,4390701,10.1
348897.6,4390702,51.9
348452.1,4390702,9.2
348636.6,4390703,50.6
350492.6,4390703,29.7
347677.5,4390703,7
347692.4,4390703,11.8
348798.8,4390703,15.9
349041.9,4390703,64
348597,4390703,49.5
348783.4,4390703,9.7
348398.4,4390704,10.5
348698.5,4390704,54.9
348452.5,4390704,11.7
348551.7,4390704,46.1
349093.7,4390704,60.2
348640.2,4390705,50.7
348493.9,4390705,19.4
348648.1,4390705,51.3
348722.9,4390705,53
348946.8,4390705,60.5
348775.7,4390706,8.7
348761.1,4390706,8.9
348798.5,4390706,17.3
348641.8,4390706,51.4
348399,4390706,13.8
347692.1,4390706,10.3
350432.6,4390706,30.8
347676.3,4390706,7.4
348896.6,4390706,52.6
348765.3,4390707,8.3
347669.6,4390707,6.1
350494.6,4390707,29.3
348768.9,4390707,8.3
348452.8,4390707,15
350340.6,4390707,5.1
348725.6,4390707,52.3
348757.2,4390707,11.6
348552.2,4390707,46.5
349042.1,4390707,63.2
348596.8,4390707,49.5
349004,4390707,61.1
348698.7,4390707,54.1
349093.6,4390707,59.5
348946.6,4390708,59.7
348798,4390709,18.7
348646,4390709,51
348400.2,4390709,16.8
348648.4,4390710,50.9
348755.6,4390710,14.3
348895.6,4390710,54
350341.5,4390710,5.3
348851.3,4390710,36.9
347689.3,4390710,9.9
350434.7,4390710,30.6
348698.8,4390711,54.2
350496.5,4390711,28.9
348552.9,4390711,47.3
347674.7,4390711,8
349003.9,4390711,60.8
347668.4,4390711,6.4
348596.5,4390711,49.8
348729.1,4390711,52.5
348649.1,4390711,51.4
349041.9,4390711,62.1
348650.9,4390712,51.6
347686.6,4390712,11.1
350435.9,4390712,30.1
348946.5,4390712,60.2
348895.3,4390712,54
348496.4,4390712,31.5
348755.4,4390712,16.4
349093.6,4390712,59.4
350497.6,4390713,28.9
347665,4390713,5.7
348497.1,4390713,36.3
350344,4390713,5.8
348648.7,4390713,50.9
348755.4,4390713,19.7
347684.6,4390713,12
348452.9,4390713,17.7
347674.1,4390713,9.9
348849.9,4390714,37.9
348731.8,4390714,52.3
347680.2,4390714,12.1
348699,4390714,54.1
349003.8,4390714,60.3
348755.5,4390714,23.7
347675.6,4390715,8.4
348402.7,4390715,20.1
348654.9,4390715,51.6
348402.9,4390715,21.4
348553.5,4390715,47
347652,4390715,4.6
347677.3,4390715,12
348452.9,4390715,20.4
350346.5,4390715,6.2
347667.1,4390716,6.9
348498.5,4390716,40.1
348595.8,4390716,49
347660.7,4390716,5.4
347664.5,4390716,6.2
347649.3,4390716,4.4
347655.4,4390716,4.9
347664.5,4390716,5.9
348699.1,4390717,53.7
347672.7,4390717,12.1
349093.7,4390717,58
348734.6,4390717,51.6
348649,4390717,51.1
348553.8,4390717,47.1
349041,4390717,61.6
348797.3,4390717,20.2
347646.9,4390717,4.1
348848.4,4390717,37.9
347646,4390718,4.1
348946,4390718,60.4
348595.6,4390718,48.9
348736.2,4390718,50.8
347664.1,4390718,7.5
348453.1,4390718,23.7
350349.2,4390718,6.5
350499.8,4390719,28.5
347666,4390719,9.6
348661,4390719,51.7
348404.5,4390719,24.5
348894,4390719,54.3
348797.1,4390720,22.5
347671.6,4390720,10.1
350440.6,4390720,30.1
349003.5,4390721,60.5
348847,4390721,38.1
348649.5,4390721,50.9
348554.3,4390721,47.1
350353.4,4390721,6.8
348500.6,4390721,41.8
348738.7,4390721,49.4
348664.6,4390721,51.7
348699.2,4390721,53.6
349094.1,4390721,56.5
350500.8,4390721,28.3
347664.7,4390722,11.6
348890.2,4390722,54.5
347646.8,4390722,4.5
348945.6,4390722,60.6
348797,4390723,24
348453.3,4390723,28.5
350442.8,4390723,30
347663.2,4390723,11.5
348670.3,4390724,51.8
350356.6,4390724,7
348741.3,4390724,48.4
348406.7,4390724,28.4
348893.4,4390724,54.8
349039.7,4390724,61
348699.2,4390724,53.3
348755,4390724,27.2
347670.1,4390724,7.8
348595.1,4390724,49.1
348502.7,4390725,42.8
349003.3,4390725,60.5
350444,4390725,29.8
348554.7,4390725,46.5
350358.4,4390726,7.7
347662.1,4390726,11.3
349039.3,4390726,60.6
348672.2,4390726,52.4
350502.6,4390726,27.8
348744,4390726,47.9
348595,4390726,48.1
348407.3,4390727,29.4
348845.4,4390727,39.1
347669,4390727,6.5
348945.3,4390727,60.2
349094.7,4390727,56.8
348891.9,4390727,55.4
348797.4,4390727,24.9
348650.4,4390728,51.3
348754.8,4390728,30.5
350558.4,4390728,24.6
350563.4,4390728,21
348676.1,4390728,51.3
348699,4390728,53.6
350561.2,4390728,23.1
348747.4,4390729,46.7
350568.8,4390729,15.4
348893.1,4390729,54.8
347662.1,4390729,8
350503.9,4390729,27.6
348678.6,4390729,52.6
349003,4390729,60.4
350553.6,4390729,25.6
350360.9,4390729,7.6
348797.7,4390730,25.8
350572.2,4390730,10.2
348594.8,4390730,46.6
348453.4,4390730,36.6
347648.5,4390730,8.1
350570.1,4390730,13
350551.1,4390730,26
348892.7,4390730,55.5
347659.4,4390730,9.5
348845.3,4390730,39.7
348554.8,4390730,46
348944.9,4390731,60.4
349038.3,4390731,59.9
348754.7,4390732,34.4
348682.2,4390732,51.9
348505.9,4390732,43.2
350363.7,4390732,7
348751.1,4390732,43.8
350547.5,4390732,26.4
347667.1,4390732,5.9
347660.9,4390732,6.5
349095.3,4390732,55.8
350574.8,4390733,8.3
349002.7,4390733,60.5
348845.5,4390733,40.4
348453.5,4390733,38.3
348893.1,4390733,55.1
348798.2,4390733,27
348506.7,4390733,43.8
350505.5,4390733,27.5
347658.3,4390733,7.7
350448.2,4390733,29.2
348698.7,4390733,53.6
350544.2,4390734,26.8
348554.7,4390734,45.7
348685.9,4390734,51.8
348650.7,4390734,50.6
347649.3,4390734,11.1
350366.1,4390734,7.3
348698.6,4390735,53.4
348893.1,4390735,55.5
348594.8,4390735,45.4
348754.1,4390735,42
348409,4390735,31.1
349037.4,4390735,59.8
347659.8,4390735,5.7
348754.5,4390735,38.4
348688.6,4390735,52.6
348453.7,4390736,39.1
350576.5,4390736,7.6
349096,4390736,53.2
348530.8,4390736,44.3
347665.8,4390736,5.7
348533.4,4390736,44.2
348756.3,4390736,40.1
348508.2,4390737,44.1
347649.9,4390737,8
350540.3,4390737,26.9
347656.2,4390737,6.9
350450.9,4390737,28.8
350368.3,4390737,7.2
348526.1,4390737,44
348691.7,4390737,53.4
348535.7,4390737,43.9
348650.8,4390737,50.9
348409.5,4390738,32.1
350507.8,4390738,27.2
348760.3,4390738,36.1
348554.4,4390738,44.6
347665,4390738,5.5
348754.3,4390738,42.5
348894.8,4390738,56.9
350538.1,4390738,26.9
348537.6,4390738,43.4
349036.4,4390739,59.6
348799.5,4390739,28.1
349002.2,4390739,60.7
347655,4390739,6.3
348522.4,4390739,43.9
347658.1,4390739,5.3
348698.3,4390739,53.7
348520.5,4390740,43.7
348509.8,4390740,43.3
348453.8,4390740,39.9
348409.9,4390740,33.8
348696.8,4390740,53.5
347650.7,4390740,5.8
348943.8,4390740,60.4
349096.7,4390740,50.3
350370.7,4390740,6.6
348410,4390741,35
348518,4390741,43.5
350534.5,4390741,26.4
349035.8,4390741,59.5
349001.8,4390741,62.4
348765.9,4390741,30.5
348650.9,4390742,50.4
348700.9,4390742,53.7
350373.2,4390742,6.4
348698.1,4390742,53.8
348595.2,4390742,41
350453.4,4390742,28.4
348753.6,4390742,46.1
348847.4,4390742,42.1
348892.8,4390742,56.1
347663.1,4390743,5.3
348774,4390743,29.1
350531,4390743,26.3
348703.1,4390743,54.4
348514.9,4390743,43.2
348511.1,4390743,42.7
348453.9,4390744,39.9
350375.7,4390744,6.7
348776.1,4390744,27.8
348777.1,4390744,26.6
350528.7,4390744,26.5
348410.4,4390744,35.7
348848,4390744,42.8
348800.9,4390744,28.9
347651.7,4390744,5.9
348553.5,4390744,43
348943.4,4390744,60.5
348892.6,4390744,56.1
350510.4,4390744,26.7
348896.8,4390744,57.4
347656.6,4390744,4.8
349097.4,4390745,45.9
350510.9,4390745,26
348706.3,4390745,53.9
347650.7,4390745,5.4
348512.5,4390745,43.2
347651.5,4390745,4.8
348752.8,4390745,50.4
350525.5,4390746,26.1
347661.6,4390746,5.1
348553,4390746,39.5
348651.1,4390746,50.2
348784.8,4390746,27.2
348511.4,4390746,42.4
348595.6,4390746,37.3
350379.4,4390746,7.1
348410.9,4390746,36.7
348454.1,4390746,40.4
347655.6,4390747,4.6
349097.4,4390747,40.5
348788.4,4390747,27.3
348710.9,4390747,54.3
349034.2,4390747,58.8
350522.2,4390747,26.2
350573.1,4390747,12.8
350393.6,4390747,10.9
350396.8,4390748,11.8
349000.8,4390748,62.9
348454.2,4390748,40.6
348793.9,4390748,28.8
348802.4,4390748,30.9
348712.9,4390748,55.1
348802.3,4390748,29.9
348697.7,4390748,54
348508.3,4390748,42.5
348790.4,4390748,27.9
350456.9,4390748,27.9
348798.4,4390749,29.6
348892.3,4390749,56.3
350518.8,4390749,26.2
347653.1,4390749,4.5
348751.1,4390749,52.9
347647.4,4390749,5.2
348849.2,4390749,44.2
350515.2,4390749,26
348504.8,4390750,42.6
348717.1,4390750,54.6
350571.1,4390750,14.8
348806.7,4390750,32.4
350511.6,4390750,26.4
349033.7,4390750,58.6
347660.1,4390750,5
348595.8,4390750,32
348697.5,4390750,53.6
348510.9,4390750,41.2
348801.2,4390750,30.9
348719.4,4390751,54.5
348942.4,4390751,60.6
348808.8,4390751,33.9
350401.3,4390751,12.6
348503.1,4390751,42.6
350506.7,4390751,26.4
348411.7,4390751,36.6
347644.9,4390751,5
348750,4390752,53.7
348551.7,4390752,37.2
348814,4390752,35.6
349097.8,4390752,33.5
348942.2,4390752,60.5
348999.5,4390752,63
348899.5,4390752,57.9
348596,4390752,26.8
348817.6,4390752,36.5
347653.2,4390752,4.5
348499.9,4390753,42.4
348823.3,4390753,38.5
348850.2,4390753,44.8
348697.1,4390753,53.8
348724.3,4390753,55.1
348510.2,4390753,39.8
347608.8,4390753,3.3
348497.1,4390754,42
348454.4,4390754,41.2
347657.7,4390754,4.7
350403.5,4390754,12
348803.9,4390754,32.1
349033.1,4390754,57.9
348726,4390754,55.2
348828.3,4390754,39.5
348454.4,4390754,41.2
347641.7,4390754,4.9
348891.4,4390755,56.5
350496.5,4390755,26.6
347606.1,4390755,3.1
347651.7,4390755,4.3
347655.3,4390755,4.4
347613.3,4390755,3.6
347640.3,4390755,5
348834,4390755,41.2
350569.5,4390755,16.1
348830.1,4390755,40.4
348804.3,4390756,32.8
348596.5,4390756,21.8
348941.6,4390756,60.7
348550.6,4390756,31.8
348837.5,4390756,42.5
348494.2,4390756,42.1
348730.4,4390756,56.2
349098.5,4390756,27.5
348509.1,4390756,37.3
350489.4,4390756,27
348900.8,4390756,58.1
350492.8,4390756,27.2
348998.1,4390756,63.3
348748.7,4390756,54.6
348651.7,4390756,49.4
348411.4,4390756,37.3
350486.3,4390757,27.2
348841,4390757,43.6
347605.3,4390757,3
348851.2,4390757,45.8
350405.1,4390757,10.4
348491.3,4390757,42.2
348696.7,4390757,53.4
